arm,task,trial,reward,solved,scored,dead,model_calls,reasoning_tokens,completion_tokens,marker_hits
swift_bf16_adapter,terminal-bench/llm-inference-batching-scheduler,llm-inference-batching-scheduler__kenchUh,1.0,1,1,0,18,38827,51527,118
swift_bf16_adapter,terminal-bench/llm-inference-batching-scheduler,llm-inference-batching-scheduler__uE3Ko2t,1.0,1,1,0,12,15710,24692,120
swift_bf16_adapter,terminal-bench/log-summary-date-ranges,log-summary-date-ranges__3XEGthv,1.0,1,1,0,8,5405,8683,47
swift_bf16_adapter,terminal-bench/log-summary-date-ranges,log-summary-date-ranges__BUA3fLe,1.0,1,1,0,6,9618,12276,51
swift_bf16_adapter,terminal-bench/log-summary-date-ranges,log-summary-date-ranges__NePFzKr,1.0,1,1,0,6,4295,6313,42
swift_bf16_adapter,terminal-bench/log-summary-date-ranges,log-summary-date-ranges__oM6Ay3c,1.0,1,1,0,4,2854,4017,23
swift_bf16_adapter,terminal-bench/log-summary-date-ranges,log-summary-date-ranges__zBj5Tob,1.0,1,1,0,5,5637,8043,66
swift_bf16_adapter,terminal-bench/mailman,mailman__8JWmQbN,1.0,1,1,0,83,40608,66193,320
swift_bf16_adapter,terminal-bench/mailman,mailman__8ohWWhV,1.0,1,1,0,66,40898,61597,356
swift_bf16_adapter,terminal-bench/mailman,mailman__ZA4CzJZ,1.0,1,1,0,86,53388,74480,408
swift_bf16_adapter,terminal-bench/mailman,mailman__btsFmcT,1.0,1,1,0,77,30736,49424,211
swift_bf16_adapter,terminal-bench/mailman,mailman__hf6n2Zn,1.0,1,1,0,17,15081,20719,114
swift_bf16_adapter,terminal-bench/make-doom-for-mips,make-doom-for-mips__TryyLCz,0.0,0,1,0,93,51761,81437,384
swift_bf16_adapter,terminal-bench/make-doom-for-mips,make-doom-for-mips__ikNrFqu,0.0,0,1,0,54,51074,82679,180
swift_bf16_adapter,terminal-bench/make-doom-for-mips,make-doom-for-mips__xAAw39x,0.0,0,1,0,87,40833,79517,304
swift_bf16_adapter,terminal-bench/make-doom-for-mips,make-doom-for-mips__xBNvuW5,0.0,0,1,0,59,57184,82035,264
swift_bf16_adapter,terminal-bench/make-doom-for-mips,make-doom-for-mips__zDDxggy,0.0,0,1,0,65,49995,85234,164
swift_bf16_adapter,terminal-bench/make-mips-interpreter,make-mips-interpreter__Eg2QjoL,0.0,0,1,0,43,71241,82920,210
swift_bf16_adapter,terminal-bench/make-mips-interpreter,make-mips-interpreter__EgDmnAe,0.0,0,1,0,51,57727,71717,323
swift_bf16_adapter,terminal-bench/make-mips-interpreter,make-mips-interpreter__YyLYSax,0.0,0,1,0,48,76868,95524,400
swift_bf16_adapter,terminal-bench/make-mips-interpreter,make-mips-interpreter__dCaVAvu,0.0,0,1,0,88,51872,69249,315
swift_bf16_adapter,terminal-bench/make-mips-interpreter,make-mips-interpreter__i3Z4nRW,0.0,0,1,0,31,61710,88386,281
swift_bf16_adapter,terminal-bench/mcmc-sampling-stan,mcmc-sampling-stan__TWP63Np,1.0,1,1,0,50,10896,23449,170
swift_bf16_adapter,terminal-bench/mcmc-sampling-stan,mcmc-sampling-stan__Y8RLQJv,1.0,1,1,0,43,17392,27804,159
swift_bf16_adapter,terminal-bench/mcmc-sampling-stan,mcmc-sampling-stan__bP4ZQfn,1.0,1,1,0,43,18116,29029,166
swift_bf16_adapter,terminal-bench/mcmc-sampling-stan,mcmc-sampling-stan__fmJJhwF,1.0,1,1,0,49,12759,21742,122
swift_bf16_adapter,terminal-bench/mcmc-sampling-stan,mcmc-sampling-stan__qezurAt,1.0,1,1,0,33,9720,17108,63
swift_bf16_adapter,terminal-bench/merge-diff-arc-agi-task,merge-diff-arc-agi-task__SDJoczS,1.0,1,1,0,11,4262,8309,15
swift_bf16_adapter,terminal-bench/merge-diff-arc-agi-task,merge-diff-arc-agi-task__TQ8bU46,1.0,1,1,0,9,8767,11369,67
swift_bf16_adapter,terminal-bench/merge-diff-arc-agi-task,merge-diff-arc-agi-task__b9tbm8W,1.0,1,1,0,9,11787,14195,99
swift_bf16_adapter,terminal-bench/merge-diff-arc-agi-task,merge-diff-arc-agi-task__rQGSY3z,1.0,1,1,0,10,5477,8418,48
swift_bf16_adapter,terminal-bench/merge-diff-arc-agi-task,merge-diff-arc-agi-task__xKDU5Sf,1.0,1,1,0,10,7835,11138,57
swift_bf16_adapter,terminal-bench/model-extraction-relu-logits,model-extraction-relu-logits__BJg7UWp,0.0,0,1,0,12,26067,34079,204
swift_bf16_adapter,terminal-bench/model-extraction-relu-logits,model-extraction-relu-logits__FBMFFfH,0.0,0,1,0,39,56085,78464,474
swift_bf16_adapter,terminal-bench/model-extraction-relu-logits,model-extraction-relu-logits__KFSBo4n,1.0,1,1,0,24,52765,71826,528
swift_bf16_adapter,terminal-bench/model-extraction-relu-logits,model-extraction-relu-logits__QA6C9Dw,0.0,0,1,0,12,22170,37448,130
swift_bf16_adapter,terminal-bench/model-extraction-relu-logits,model-extraction-relu-logits__VUB9oiV,0.0,0,1,0,9,16043,22814,100
swift_bf16_adapter,terminal-bench/modernize-scientific-stack,modernize-scientific-stack__GcDm6bK,1.0,1,1,0,4,2101,3449,38
swift_bf16_adapter,terminal-bench/modernize-scientific-stack,modernize-scientific-stack__i2DQWkw,1.0,1,1,0,5,2567,4166,20
swift_bf16_adapter,terminal-bench/modernize-scientific-stack,modernize-scientific-stack__tvHECyd,1.0,1,1,0,6,3031,4887,31
swift_bf16_adapter,terminal-bench/modernize-scientific-stack,modernize-scientific-stack__ufFHyzy,1.0,1,1,0,5,1708,3173,19
swift_bf16_adapter,terminal-bench/modernize-scientific-stack,modernize-scientific-stack__wBZsRYu,1.0,1,1,0,6,4117,5611,52
swift_bf16_adapter,terminal-bench/mteb-leaderboard,mteb-leaderboard__BAeGTZN,1.0,1,1,0,46,14747,26127,131
swift_bf16_adapter,terminal-bench/mteb-leaderboard,mteb-leaderboard__REhaYUK,0.0,0,1,0,23,2834,10922,39
swift_bf16_adapter,terminal-bench/mteb-leaderboard,mteb-leaderboard__UZ9cG4y,1.0,1,1,0,71,31339,57010,260
swift_bf16_adapter,terminal-bench/mteb-leaderboard,mteb-leaderboard__X6cuCtc,1.0,1,1,0,49,14098,25808,97
swift_bf16_adapter,terminal-bench/mteb-leaderboard,mteb-leaderboard__bA5R88Y,0.0,0,1,0,27,5531,12358,58
swift_bf16_adapter,terminal-bench/mteb-retrieve,mteb-retrieve__M6ioRKb,0.0,0,1,0,20,3110,6355,21
swift_bf16_adapter,terminal-bench/mteb-retrieve,mteb-retrieve__RPuBWWx,1.0,1,1,0,13,2523,6347,18
swift_bf16_adapter,terminal-bench/mteb-retrieve,mteb-retrieve__VgMkSeC,1.0,1,1,0,19,2789,7792,45
swift_bf16_adapter,terminal-bench/mteb-retrieve,mteb-retrieve__avmFgyU,1.0,1,1,0,14,30556,35705,327
swift_bf16_adapter,terminal-bench/mteb-retrieve,mteb-retrieve__eVjfQ8J,0.0,0,1,0,15,3152,6606,18
swift_bf16_adapter,terminal-bench/multi-source-data-merger,multi-source-data-merger__FS26skv,1.0,1,1,0,6,2799,5280,7
swift_bf16_adapter,terminal-bench/multi-source-data-merger,multi-source-data-merger__HEwFzho,1.0,1,1,0,6,5367,7781,30
swift_bf16_adapter,terminal-bench/multi-source-data-merger,multi-source-data-merger__KuhAXQe,1.0,1,1,0,6,2535,5728,9
swift_bf16_adapter,terminal-bench/multi-source-data-merger,multi-source-data-merger__WaUWZPD,1.0,1,1,0,5,4591,7036,51
swift_bf16_adapter,terminal-bench/multi-source-data-merger,multi-source-data-merger__p3Lz353,1.0,1,1,0,5,5393,7638,13
swift_bf16_adapter,terminal-bench/nginx-request-logging,nginx-request-logging__KmPG4AX,1.0,1,1,0,3,5088,6444,28
swift_bf16_adapter,terminal-bench/nginx-request-logging,nginx-request-logging__LhSfyND,1.0,1,1,0,2,7491,8341,72
swift_bf16_adapter,terminal-bench/nginx-request-logging,nginx-request-logging__kN3wmnA,1.0,1,1,0,2,15329,16348,110
swift_bf16_adapter,terminal-bench/nginx-request-logging,nginx-request-logging__osWkNZJ,1.0,1,1,0,3,17830,18750,144
swift_bf16_adapter,terminal-bench/nginx-request-logging,nginx-request-logging__whCqipV,1.0,1,1,0,3,6708,8355,42
swift_bf16_adapter,terminal-bench/openssl-selfsigned-cert,openssl-selfsigned-cert__2USToiS,1.0,1,1,0,2,6444,7774,33
swift_bf16_adapter,terminal-bench/openssl-selfsigned-cert,openssl-selfsigned-cert__4r6wZAK,1.0,1,1,0,2,6597,7871,39
swift_bf16_adapter,terminal-bench/openssl-selfsigned-cert,openssl-selfsigned-cert__YpS664u,1.0,1,1,0,2,12223,13567,82
swift_bf16_adapter,terminal-bench/openssl-selfsigned-cert,openssl-selfsigned-cert__gj9C2Er,1.0,1,1,0,2,11818,13001,77
swift_bf16_adapter,terminal-bench/openssl-selfsigned-cert,openssl-selfsigned-cert__qx4vbB5,1.0,1,1,0,2,11710,13258,67
swift_bf16_adapter,terminal-bench/overfull-hbox,overfull-hbox__AYnzLyd,1.0,1,1,0,25,31924,39398,187
swift_bf16_adapter,terminal-bench/overfull-hbox,overfull-hbox__FedAA93,1.0,1,1,0,30,50289,59009,243
swift_bf16_adapter,terminal-bench/overfull-hbox,overfull-hbox__J2PWMiV,1.0,1,1,0,9,8830,11690,71
swift_bf16_adapter,terminal-bench/overfull-hbox,overfull-hbox__WZFSwyY,0.0,0,1,0,50,88541,100728,431
swift_bf16_adapter,terminal-bench/overfull-hbox,overfull-hbox__iaftH5A,1.0,1,1,0,13,25425,30840,123
swift_bf16_adapter,terminal-bench/password-recovery,password-recovery__5b7zZv4,1.0,1,1,0,15,9355,14877,67
swift_bf16_adapter,terminal-bench/password-recovery,password-recovery__GipUexq,1.0,1,1,0,8,13125,18344,110
swift_bf16_adapter,terminal-bench/password-recovery,password-recovery__WNLjPHw,1.0,1,1,0,8,6310,9990,62
swift_bf16_adapter,terminal-bench/password-recovery,password-recovery__cZGrDyC,1.0,1,1,0,11,17419,22449,116
swift_bf16_adapter,terminal-bench/password-recovery,password-recovery__nJYafQb,1.0,1,1,0,8,9537,13726,67
swift_bf16_adapter,terminal-bench/path-tracing-reverse,path-tracing-reverse__6qBgWRA,0.0,0,1,0,41,45094,65961,160
swift_bf16_adapter,terminal-bench/path-tracing-reverse,path-tracing-reverse__TtJWXhT,0.0,0,1,0,37,41102,64815,145
swift_bf16_adapter,terminal-bench/path-tracing-reverse,path-tracing-reverse__UXchWi3,0.0,0,1,0,41,35603,48478,211
swift_bf16_adapter,terminal-bench/path-tracing-reverse,path-tracing-reverse__W7m7s2K,0.0,0,1,0,39,47690,54738,306
swift_bf16_adapter,terminal-bench/path-tracing-reverse,path-tracing-reverse__hgE5Aot,0.0,0,1,0,36,43497,55644,123
swift_bf16_adapter,terminal-bench/path-tracing,path-tracing__9ky8tZz,0.0,0,1,0,20,83675,100638,299
swift_bf16_adapter,terminal-bench/path-tracing,path-tracing__9w8UjPs,0.0,0,1,0,22,77327,91494,204
swift_bf16_adapter,terminal-bench/path-tracing,path-tracing__RTaFtoa,0.0,0,1,0,41,39177,62806,224
swift_bf16_adapter,terminal-bench/path-tracing,path-tracing__dRwvWpQ,0.0,0,1,0,32,52707,59775,178
swift_bf16_adapter,terminal-bench/path-tracing,path-tracing__fohFtW6,0.0,0,1,0,16,70454,82818,235
swift_bf16_adapter,terminal-bench/polyglot-c-py,polyglot-c-py__TKY59DR,1.0,1,1,0,2,30511,32510,205
swift_bf16_adapter,terminal-bench/polyglot-c-py,polyglot-c-py__qAxYgVx,1.0,1,1,0,4,23317,25824,179
swift_bf16_adapter,terminal-bench/polyglot-c-py,polyglot-c-py__txnjBwK,1.0,1,1,0,2,33236,35628,173
swift_bf16_adapter,terminal-bench/polyglot-c-py,polyglot-c-py__unoxY9v,1.0,1,1,0,3,3647,4990,35
swift_bf16_adapter,terminal-bench/polyglot-c-py,polyglot-c-py__wLB7qh8,1.0,1,1,0,5,30734,33207,204
swift_bf16_adapter,terminal-bench/polyglot-rust-c,polyglot-rust-c__DSbeshE,1.0,1,1,0,11,73868,81100,423
swift_bf16_adapter,terminal-bench/polyglot-rust-c,polyglot-rust-c__HALX9ne,1.0,1,1,0,6,45846,49186,371
swift_bf16_adapter,terminal-bench/polyglot-rust-c,polyglot-rust-c__Qv6dSHU,0.0,0,1,0,11,56087,62435,327
swift_bf16_adapter,terminal-bench/polyglot-rust-c,polyglot-rust-c__nx73Rcq,1.0,1,1,0,9,41882,45331,312
swift_bf16_adapter,terminal-bench/polyglot-rust-c,polyglot-rust-c__wQUGrcm,1.0,1,1,0,5,39118,41442,285
swift_bf16_adapter,terminal-bench/portfolio-optimization,portfolio-optimization__EW75z5Q,1.0,1,1,0,9,10952,16516,92
swift_bf16_adapter,terminal-bench/portfolio-optimization,portfolio-optimization__PERJeBA,1.0,1,1,0,13,9594,14501,111
swift_bf16_adapter,terminal-bench/portfolio-optimization,portfolio-optimization__i7gYzdJ,1.0,1,1,0,7,2078,4896,14
swift_bf16_adapter,terminal-bench/portfolio-optimization,portfolio-optimization__nePmVkg,1.0,1,1,0,18,13023,21178,69
swift_bf16_adapter,terminal-bench/portfolio-optimization,portfolio-optimization__yxDK8vy,1.0,1,1,0,30,30616,48250,270
swift_bf16_adapter,terminal-bench/protein-assembly,protein-assembly__Bpm56yB,0.0,0,1,0,27,29136,49509,154
swift_bf16_adapter,terminal-bench/protein-assembly,protein-assembly__bb5gCmu,0.0,0,1,0,37,34792,60690,173
swift_bf16_adapter,terminal-bench/protein-assembly,protein-assembly__vY3TcE8,0.0,0,1,0,18,15963,29254,64
swift_bf16_adapter,terminal-bench/protein-assembly,protein-assembly__w5QRFeo,0.0,0,1,0,41,24963,51981,188
swift_bf16_adapter,terminal-bench/protein-assembly,protein-assembly__wLTPGnp,0.0,0,1,0,29,20420,43675,100
swift_bf16_adapter,terminal-bench/prove-plus-comm,prove-plus-comm__Y6JerbF,1.0,1,1,0,9,5088,7248,44
swift_bf16_adapter,terminal-bench/prove-plus-comm,prove-plus-comm__j6YhKBY,1.0,1,1,0,9,11341,13694,111
swift_bf16_adapter,terminal-bench/prove-plus-comm,prove-plus-comm__n6HufkJ,1.0,1,1,0,9,13002,15227,120
swift_bf16_adapter,terminal-bench/prove-plus-comm,prove-plus-comm__sGKHPva,1.0,1,1,0,6,9012,10337,73
swift_bf16_adapter,terminal-bench/prove-plus-comm,prove-plus-comm__sToykC4,1.0,1,1,0,5,4081,5185,41
swift_bf16_adapter,terminal-bench/pypi-server,pypi-server__8Sey2LT,1.0,1,1,0,4,1138,2505,6
swift_bf16_adapter,terminal-bench/pypi-server,pypi-server__FSR4Ttj,0.0,0,1,0,3,57485,63772,313
swift_bf16_adapter,terminal-bench/pypi-server,pypi-server__FUyafY6,1.0,1,1,0,19,2567,11664,35
swift_bf16_adapter,terminal-bench/pypi-server,pypi-server__PnKgVbx,1.0,1,1,0,2,24604,27417,98
swift_bf16_adapter,terminal-bench/pypi-server,pypi-server__ePJUoBv,1.0,1,1,0,4,30799,34957,162
swift_bf16_adapter,terminal-bench/pytorch-model-cli,pytorch-model-cli__CcGmyMR,0.0,0,1,0,23,7572,16470,69
swift_bf16_adapter,terminal-bench/pytorch-model-cli,pytorch-model-cli__Fz2wWEo,1.0,1,1,0,16,4540,10795,25
swift_bf16_adapter,terminal-bench/pytorch-model-cli,pytorch-model-cli__GcvyNzC,1.0,1,1,0,30,17883,35225,213
swift_bf16_adapter,terminal-bench/pytorch-model-cli,pytorch-model-cli__hESjCRR,1.0,1,1,0,13,22368,32193,254
swift_bf16_adapter,terminal-bench/pytorch-model-cli,pytorch-model-cli__m7PN2fW,0.0,0,1,0,20,7562,14327,56
swift_bf16_adapter,terminal-bench/pytorch-model-recovery,pytorch-model-recovery__5sjuM8d,1.0,1,1,0,12,14640,22049,100
swift_bf16_adapter,terminal-bench/pytorch-model-recovery,pytorch-model-recovery__CnqFgVM,1.0,1,1,0,8,8190,11854,41
swift_bf16_adapter,terminal-bench/pytorch-model-recovery,pytorch-model-recovery__FE9HcKK,1.0,1,1,0,9,5828,9246,39
swift_bf16_adapter,terminal-bench/pytorch-model-recovery,pytorch-model-recovery__YocB5MF,1.0,1,1,0,12,8707,12849,76
swift_bf16_adapter,terminal-bench/pytorch-model-recovery,pytorch-model-recovery__tc5AqBW,1.0,1,1,0,20,10866,17197,95
swift_bf16_adapter,terminal-bench/qemu-alpine-ssh,qemu-alpine-ssh__AMHhmGE,1.0,1,1,0,37,63681,81395,423
swift_bf16_adapter,terminal-bench/qemu-alpine-ssh,qemu-alpine-ssh__XJNaUA8,1.0,1,1,0,61,56487,84921,333
swift_bf16_adapter,terminal-bench/qemu-alpine-ssh,qemu-alpine-ssh__erWPaCE,1.0,1,1,0,17,28880,35047,257
swift_bf16_adapter,terminal-bench/qemu-alpine-ssh,qemu-alpine-ssh__gUTtvFr,1.0,1,1,0,61,46313,78757,358
swift_bf16_adapter,terminal-bench/qemu-alpine-ssh,qemu-alpine-ssh__wpYQQUd,1.0,1,1,0,27,26338,38271,214
swift_bf16_adapter,terminal-bench/qemu-startup,qemu-startup__2z7zh4T,1.0,1,1,0,19,51061,60758,303
swift_bf16_adapter,terminal-bench/qemu-startup,qemu-startup__94g9DUm,0.0,0,1,0,59,68301,93224,500
swift_bf16_adapter,terminal-bench/qemu-startup,qemu-startup__XSqfuxC,1.0,1,1,0,31,57300,74052,450
swift_bf16_adapter,terminal-bench/qemu-startup,qemu-startup__bcXSxBZ,0.0,0,1,0,43,74919,95999,455
swift_bf16_adapter,terminal-bench/qemu-startup,qemu-startup__myTUoUY,1.0,1,1,0,49,68769,89428,548
swift_bf16_adapter,terminal-bench/query-optimize,query-optimize__76rtm3s,0.0,0,1,0,10,6614,8838,28
swift_bf16_adapter,terminal-bench/query-optimize,query-optimize__CjaVtck,1.0,1,1,0,11,5563,7988,26
swift_bf16_adapter,terminal-bench/query-optimize,query-optimize__REDBJWF,1.0,1,1,0,10,3407,5433,19
swift_bf16_adapter,terminal-bench/query-optimize,query-optimize__abqWYwS,0.0,0,1,0,14,8980,12115,45
swift_bf16_adapter,terminal-bench/query-optimize,query-optimize__y6SSLdi,1.0,1,1,0,10,4754,7096,33
swift_bf16_adapter,terminal-bench/raman-fitting,raman-fitting__WyasmWq,0.0,0,1,0,21,12244,31354,113
swift_bf16_adapter,terminal-bench/raman-fitting,raman-fitting__YZXqkAb,0.0,0,1,0,41,46916,71727,383
swift_bf16_adapter,terminal-bench/raman-fitting,raman-fitting__YzuThwZ,0.0,0,1,0,13,25359,32034,214
swift_bf16_adapter,terminal-bench/raman-fitting,raman-fitting__ZCEZDz9,0.0,0,1,0,17,30650,39202,165
swift_bf16_adapter,terminal-bench/raman-fitting,raman-fitting__btiXnxP,0.0,0,1,0,32,60504,84903,275
swift_bf16_adapter,terminal-bench/regex-chess,regex-chess__QtEB8bg,0.0,0,1,0,22,84403,105247,459
swift_bf16_adapter,terminal-bench/regex-chess,regex-chess__S2QZRLT,0.0,0,1,0,15,89352,109885,428
swift_bf16_adapter,terminal-bench/regex-chess,regex-chess__eSosMEq,0.0,0,1,0,6,119665,125222,702
swift_bf16_adapter,terminal-bench/regex-chess,regex-chess__jsbdeni,0.0,0,1,0,8,113228,120818,385
swift_bf16_adapter,terminal-bench/regex-chess,regex-chess__njtzXb4,0.0,0,1,0,17,97002,107079,681
swift_bf16_adapter,terminal-bench/regex-log,regex-log__6qaFBSZ,1.0,1,1,0,4,11617,14440,77
swift_bf16_adapter,terminal-bench/regex-log,regex-log__FSPYLvP,1.0,1,1,0,3,12960,15179,57
swift_bf16_adapter,terminal-bench/regex-log,regex-log__LykY5U2,1.0,1,1,0,9,20076,26533,84
swift_bf16_adapter,terminal-bench/regex-log,regex-log__XD3CBUk,1.0,1,1,0,4,13364,17696,87
swift_bf16_adapter,terminal-bench/regex-log,regex-log__dZUfvvf,1.0,1,1,0,3,7000,9507,44
swift_bf16_adapter,terminal-bench/reshard-c4-data,reshard-c4-data__3P8Qani,1.0,1,1,0,20,24077,33838,171
swift_bf16_adapter,terminal-bench/reshard-c4-data,reshard-c4-data__HVZ9Jbn,1.0,1,1,0,13,20691,28915,70
swift_bf16_adapter,terminal-bench/reshard-c4-data,reshard-c4-data__WEnaMSW,1.0,1,1,0,16,11338,20255,56
swift_bf16_adapter,terminal-bench/reshard-c4-data,reshard-c4-data__kfQhuyy,1.0,1,1,0,13,11830,22507,46
swift_bf16_adapter,terminal-bench/reshard-c4-data,reshard-c4-data__qwhKtoz,1.0,1,1,0,17,6829,14183,34
swift_bf16_adapter,terminal-bench/rstan-to-pystan,rstan-to-pystan__MDWRegv,1.0,1,1,0,37,22422,34590,186
swift_bf16_adapter,terminal-bench/rstan-to-pystan,rstan-to-pystan__PzPm8nn,1.0,1,1,0,50,15722,32865,121
swift_bf16_adapter,terminal-bench/rstan-to-pystan,rstan-to-pystan__r3nXSMP,1.0,1,1,0,43,24857,40258,186
swift_bf16_adapter,terminal-bench/rstan-to-pystan,rstan-to-pystan__sbGCg9t,1.0,1,1,0,47,47867,66903,351
swift_bf16_adapter,terminal-bench/rstan-to-pystan,rstan-to-pystan__uBUoy9a,1.0,1,1,0,53,28836,45608,172
swift_bf16_adapter,terminal-bench/sam-cell-seg,sam-cell-seg__CH7XzLg,0.0,0,1,0,57,20162,38160,195
swift_bf16_adapter,terminal-bench/sam-cell-seg,sam-cell-seg__ibW8Zfr,1.0,1,1,0,50,36875,67143,320
swift_bf16_adapter,terminal-bench/sam-cell-seg,sam-cell-seg__ihV8Su7,1.0,1,1,0,55,6684,16826,47
swift_bf16_adapter,terminal-bench/sam-cell-seg,sam-cell-seg__nooTCfH,1.0,1,1,0,58,6822,20035,61
swift_bf16_adapter,terminal-bench/sam-cell-seg,sam-cell-seg__w224uor,0.0,0,1,0,75,42919,81987,389
swift_bf16_adapter,terminal-bench/sanitize-git-repo,sanitize-git-repo__AH7CaKW,0.0,0,1,0,19,25873,34101,266
swift_bf16_adapter,terminal-bench/sanitize-git-repo,sanitize-git-repo__XDbpCmp,0.0,0,1,0,24,15052,23000,182
swift_bf16_adapter,terminal-bench/sanitize-git-repo,sanitize-git-repo__XEqLcKq,0.0,0,1,0,54,15732,38588,184
swift_bf16_adapter,terminal-bench/sanitize-git-repo,sanitize-git-repo__hkKYDCr,0.0,0,1,0,25,14024,23538,188
swift_bf16_adapter,terminal-bench/sanitize-git-repo,sanitize-git-repo__oXUZJQ4,0.0,0,1,0,25,14249,24277,121
swift_bf16_adapter,terminal-bench/schemelike-metacircular-eval,schemelike-metacircular-eval__WGeuf8y,0.0,0,1,0,73,63957,89069,430
swift_bf16_adapter,terminal-bench/schemelike-metacircular-eval,schemelike-metacircular-eval__iz4Gy3M,0.0,0,1,0,75,67054,93682,329
swift_bf16_adapter,terminal-bench/schemelike-metacircular-eval,schemelike-metacircular-eval__tXKfbi7,0.0,0,1,0,85,62068,93935,359
swift_bf16_adapter,terminal-bench/schemelike-metacircular-eval,schemelike-metacircular-eval__vXxKeAB,0.0,0,1,0,62,70453,96830,439
swift_bf16_adapter,terminal-bench/schemelike-metacircular-eval,schemelike-metacircular-eval__yLpWnhd,0.0,0,1,0,50,76250,100309,220
swift_bf16_adapter,terminal-bench/sparql-university,sparql-university__AGB57vc,1.0,1,1,0,16,7874,13032,43
swift_bf16_adapter,terminal-bench/sparql-university,sparql-university__B4xpQ2D,1.0,1,1,0,11,9515,12147,41
swift_bf16_adapter,terminal-bench/sparql-university,sparql-university__B9neYKG,1.0,1,1,0,13,16665,22500,159
swift_bf16_adapter,terminal-bench/sparql-university,sparql-university__e5Hy5tB,1.0,1,1,0,12,7541,10427,32
swift_bf16_adapter,terminal-bench/sparql-university,sparql-university__ka9WauE,1.0,1,1,0,15,16497,21061,75
swift_bf16_adapter,terminal-bench/sqlite-db-truncate,sqlite-db-truncate__BdMS7ak,1.0,1,1,0,9,30978,37369,193
swift_bf16_adapter,terminal-bench/sqlite-db-truncate,sqlite-db-truncate__YJeTg78,0.0,0,1,0,9,16024,19622,67
swift_bf16_adapter,terminal-bench/sqlite-db-truncate,sqlite-db-truncate__ZZr8q4p,1.0,1,1,0,9,25829,30990,142
swift_bf16_adapter,terminal-bench/sqlite-db-truncate,sqlite-db-truncate__a3woCvk,0.0,0,1,0,5,29535,31496,132
swift_bf16_adapter,terminal-bench/sqlite-db-truncate,sqlite-db-truncate__jHTEKYa,1.0,1,1,0,8,31710,36587,175
swift_bf16_adapter,terminal-bench/sqlite-with-gcov,sqlite-with-gcov__CyU5RPa,1.0,1,1,0,16,2742,5991,31
swift_bf16_adapter,terminal-bench/sqlite-with-gcov,sqlite-with-gcov__HbcCAhb,1.0,1,1,0,15,2727,5540,21
swift_bf16_adapter,terminal-bench/sqlite-with-gcov,sqlite-with-gcov__SDfzU94,1.0,1,1,0,23,3294,9448,19
swift_bf16_adapter,terminal-bench/sqlite-with-gcov,sqlite-with-gcov__UZoi4hH,1.0,1,1,0,15,2236,5338,20
swift_bf16_adapter,terminal-bench/sqlite-with-gcov,sqlite-with-gcov__aTu54Dp,1.0,1,1,0,13,5822,9214,65
swift_bf16_adapter,terminal-bench/torch-pipeline-parallelism,torch-pipeline-parallelism__52xXujt,,0,0,0,27,12962,29860,76
swift_bf16_adapter,terminal-bench/torch-pipeline-parallelism,torch-pipeline-parallelism__675tbws,,0,0,0,28,28765,40781,218
swift_bf16_adapter,terminal-bench/torch-pipeline-parallelism,torch-pipeline-parallelism__8D7mPj6,,0,0,0,38,38663,56293,246
swift_bf16_adapter,terminal-bench/torch-pipeline-parallelism,torch-pipeline-parallelism__aLsmo7z,,0,0,0,54,37007,57707,339
swift_bf16_adapter,terminal-bench/torch-pipeline-parallelism,torch-pipeline-parallelism__jLSK34W,,0,0,0,38,20489,32674,140
swift_bf16_adapter,terminal-bench/torch-tensor-parallelism,torch-tensor-parallelism__BmreAMn,1.0,1,1,0,10,18102,23182,96
swift_bf16_adapter,terminal-bench/torch-tensor-parallelism,torch-tensor-parallelism__YaniMyu,1.0,1,1,0,21,16912,28372,125
swift_bf16_adapter,terminal-bench/torch-tensor-parallelism,torch-tensor-parallelism__uYU3dfL,1.0,1,1,0,11,15818,24964,78
swift_bf16_adapter,terminal-bench/torch-tensor-parallelism,torch-tensor-parallelism__y7Drcis,1.0,1,1,0,13,7807,16903,46
swift_bf16_adapter,terminal-bench/torch-tensor-parallelism,torch-tensor-parallelism__z5HXHNk,0.0,0,1,0,12,4380,11025,28
swift_bf16_adapter,terminal-bench/train-fasttext,train-fasttext__5zoaW9m,1.0,1,1,0,50,14026,24438,120
swift_bf16_adapter,terminal-bench/train-fasttext,train-fasttext__DhevBXP,1.0,1,1,0,101,18841,37131,213
swift_bf16_adapter,terminal-bench/train-fasttext,train-fasttext__JbrexHq,1.0,1,1,0,58,10893,21675,108
swift_bf16_adapter,terminal-bench/train-fasttext,train-fasttext__SW4pfYR,0.0,0,1,0,78,28128,49963,232
swift_bf16_adapter,terminal-bench/train-fasttext,train-fasttext__wZ26AHD,1.0,1,1,0,51,11141,23334,103
swift_bf16_adapter,terminal-bench/tune-mjcf,tune-mjcf__KvnKj8v,1.0,1,1,0,34,45456,68693,430
swift_bf16_adapter,terminal-bench/tune-mjcf,tune-mjcf__N7gzp56,1.0,1,1,0,34,53423,69890,314
swift_bf16_adapter,terminal-bench/tune-mjcf,tune-mjcf__XwB3cgo,1.0,1,1,0,74,47975,79852,342
swift_bf16_adapter,terminal-bench/tune-mjcf,tune-mjcf__wAFodzW,0.0,0,1,0,78,59203,87645,632
swift_bf16_adapter,terminal-bench/tune-mjcf,tune-mjcf__wPTVoyA,1.0,1,1,0,50,56891,81190,394
